,0
0,3494.1550000000007
1,5369.133000000009
2,6143.125000000011
3,7237.11600000001
4,7316.119000000011
5,7568.125000000012
6,8211.12300000001
7,8440.11900000001
8,8541.12000000001
9,8738.114000000012
10,8049.112000000012
11,7287.109000000011
12,7035.10200000001
13,7442.1050000000105
14,7783.103000000011
15,7378.110000000011
16,6561.114000000006
17,6478.109000000006
18,6090.105000000008
19,6144.108000000009
20,6144.113000000007
21,5921.117000000007
22,6920.111000000009
23,6870.109000000009
24,6348.110000000006
25,6571.101000000006
26,6368.105000000005
27,6391.107000000007
28,5775.109000000005
29,6245.105000000005
30,6881.102000000006
31,7204.099000000007
32,6707.095000000007
33,7480.091000000008
34,6564.090000000007
35,6114.092000000006
36,6037.095000000007
37,6743.086000000006
38,7065.088000000005
39,6636.085000000005
40,6464.081000000006
41,6607.076000000005
42,6679.078000000005
43,6177.077000000005
44,6939.0760000000055
45,6767.078000000005
46,6293.078000000005
47,5565.076000000004
48,6321.076000000004
49,6500.074000000004
50,7087.072000000006
51,6468.071000000004
52,6411.069000000003
53,6761.069000000005
54,7324.073000000006
55,7420.071000000005
56,7144.067000000006
57,7102.064000000008
58,6753.060000000005
59,6701.058000000004
60,6628.056000000003
61,6755.055000000004
62,6786.0490000000045
63,5984.051000000004
64,5236.042000000002
65,4731.036000000001
66,4801.037000000002
67,5173.036000000003
68,5001.030000000001
69,4746.026000000001
70,4512.020000000001
71,4852.017000000002
72,4766.018000000002
73,4906.018000000001
74,4893.015
75,4622.013
76,4027.0120000000006
77,3702.009
78,4063.0069999999996
79,4585.004
80,4585.002
81,4403.002
82,4793.002
83,5365.003
84,5963.002
85,6145.003000000001
86,5950.003000000001
87,5963.002
88,6371.0
89,6176.0
90,5963.002
91,6145.003000000001
92,6150.002
93,5378.002
94,4806.001
95,4601.003000000001
96,5396.0
97,5591.0
98,5968.001
99,5552.003000000001
100,5760.003000000001
101,6124.005
102,6319.005
103,6345.003000000001
104,6150.003000000001
105,5552.004
106,4980.003000000001
107,4408.002
108,4200.003
109,4572.004999999999
110,4759.005
111,4954.005
112,5157.004999999999
113,5365.004999999999
114,5378.004
115,5742.006
116,5139.008000000001
117,5568.005000000001
118,5586.003000000001
119,5581.004000000001
120,5597.004
121,5789.003000000001
122,5797.003000000001
123,5594.003000000001
124,5989.002
125,5191.004
126,5781.003000000001
127,5558.007
128,6127.007
129,6158.004
130,5373.005
131,5781.003000000001
132,5586.003000000001
133,5591.002
