0,Usage
2016-01-01 02:13:00,703.9780000000072
2016-01-01 02:14:00,723.97600000001
2016-01-01 02:15:00,713.9770000000103
2016-01-01 02:16:00,683.9800000000095
2016-01-01 02:17:00,703.978000000008
2016-01-01 02:18:00,723.9760000000101
2016-01-01 02:19:00,733.9750000000092
2016-01-01 02:20:00,733.9750000000105
2016-01-01 02:21:00,723.9760000000083
2016-01-01 02:22:00,753.9730000000095
2016-01-01 02:23:00,723.9760000000088
2016-01-01 02:24:00,653.9830000000081
2016-01-01 02:25:00,623.9860000000085
2016-01-01 02:26:00,603.9880000000077
2016-01-01 02:27:00,633.9850000000079
2016-01-01 02:28:00,633.9850000000097
2016-01-01 02:29:00,713.9770000000098
2016-01-01 02:30:00,683.9800000000092
2016-01-01 02:31:00,653.9830000000098
