,0
1101,12872.101000000004
1102,12696.107000000005
1103,12557.105000000005
1104,12340.108000000004
1105,12337.111000000004
1106,12262.108000000004
1107,12803.106000000003
1108,13201.107000000004
1109,13427.110000000004
1110,12670.117000000004
1111,11868.117000000004
1112,11597.119000000004
1113,11909.127000000004
1114,12754.129000000004
1115,12772.131000000005
1116,13091.138000000003
1117,14016.137000000004
1118,13633.136000000002
1119,12957.137000000004
1120,13341.136000000006
1121,14130.143000000004
1122,14914.150000000005
1123,14443.162000000006
1124,14050.167000000005
1125,14121.169000000005
1126,14291.170000000006
1127,13548.174000000006
1128,13399.179000000006
1129,13864.179000000007
1130,14092.180000000008
1131,14547.17900000001
1132,14251.178000000009
1133,13792.179000000011
1134,13425.185000000009
1135,13290.187000000007
1136,13187.187000000007
1137,13559.191000000006
1138,13676.193000000008
1139,13814.203000000009
1140,13165.203000000007
1141,16191.208000000006
1142,16047.206000000006
1143,16556.214000000004
1144,17328.22500000001
1145,17458.224000000006
1146,17931.227000000006
1147,18120.22700000001
1148,18338.22300000001
1149,17692.235000000008
1150,17607.235000000008
1151,18366.236000000008
1152,18700.24300000001
1153,18378.24600000001
1154,18648.24400000001
1155,19189.245000000006
1156,19130.24600000001
1157,18502.24800000001
1158,18116.251000000007
1159,18607.256000000012
1160,19096.25100000001
1161,19418.253000000008
1162,19180.25200000001
1163,18565.256000000012
1164,23431.25300000001
1165,23726.25800000001
1166,23819.257000000012
1167,24040.261000000013
1168,24101.26400000001
1169,24452.260000000013
1170,23808.265000000007
1171,23301.26300000001
1172,22832.26700000001
1173,23123.271000000008
1174,23321.27300000001
1175,23121.27700000001
1176,23353.27500000001
1177,24218.27700000001
1178,24249.28500000001
1179,24156.28700000001
1180,20123.29000000001
1181,20587.289000000015
1182,21256.297000000013
1183,20227.302000000014
1184,19709.312000000013
1185,20016.316000000013
1186,19529.32000000001
1187,18535.32400000001
1188,18735.31900000001
1189,18731.31700000001
1190,18792.318000000014
1191,19146.317000000014
