,0
0,0.059000000000000025
1,0.059000000000000025
2,0.060000000000000026
3,0.061000000000000026
4,0.061000000000000026
5,0.061000000000000026
6,44268.436054562844
7,44268.436054562844
8,44268.436054562844
9,82850.2403956387
10,82850.2403956387
11,82850.2403956387
12,82850.2413956387
13,82850.2423956387
14,82850.2423956387
15,82850.2433956387
16,82850.24439563871
17,54997.36754445976
18,54997.368544459765
19,98189.75073373092
20,98189.75273373091
21,59607.94839265507
22,59607.94839265507
23,59607.95039265507
24,59607.95139265507
25,59607.95139265507
26,59607.95239265507
27,59607.95239265507
28,59607.95239265507
29,0.07600000000000004
30,0.07700000000000004
31,0.07800000000000004
32,0.07800000000000004
33,0.07800000000000004
34,15408.363225267965
35,15408.363225267965
36,15408.364225267966
37,15408.364225267966
38,15408.365225267964
39,15408.365225267964
40,15408.365225267964
41,15408.366225267964
42,15408.367225267964
43,15408.367225267964
44,15408.368225267965
45,15408.369225267965
46,15408.372225267965
47,15408.373225267966
48,0.08900000000000005
49,0.08900000000000005
50,0.08900000000000005
51,0.09000000000000005
52,0.09100000000000005
53,0.09100000000000005
54,0.09100000000000005
55,0.09300000000000005
56,0.09300000000000005
57,39591.54096745257
58,39591.54196745258
59,62115.645410932404
60,62115.645410932404
61,62115.645410932404
62,62115.6464109324
63,120509.66821716867
64,120509.66921716866
65,120509.66921716866
66,120509.66921716866
67,80918.22224971584
68,80918.22324971584
69,80918.22324971584
70,0.10000000000000006
71,0.10300000000000006
72,0.10300000000000006
73,0.10300000000000006
74,0.10300000000000006
75,0.10300000000000006
76,0.10300000000000006
77,0.10300000000000006
78,0.10300000000000006
79,0.10300000000000006
80,0.10300000000000006
81,47845.71178487699
82,47845.71178487699
83,47845.71178487699
84,47845.71178487699
85,47845.71178487699
86,47845.71178487699
87,47845.71178487699
88,88465.12234221649
89,88465.12234221649
90,88465.12234221649
91,109078.45427340688
92,61232.84548852965
93,61232.84548852965
94,61232.84548852965
95,61232.84548852965
96,79919.9621853954
97,79919.9621853954
98,79919.9621853954
99,79919.9621853954
100,39300.55162805614
101,89469.63030397725
102,89469.63030397725
103,101972.48277570622
104,101972.48277570622
105,124712.27860133481
106,124712.27860133481
107,124712.27860133481
108,124712.27860133481
109,124712.27860133481
110,124712.27860133481
111,112525.73446794866
112,112525.73446794866
113,112525.73446794866
114,112525.73446794866
115,112525.73446794866
116,79409.55006502962
117,37982.63754253523
118,84571.8009754295
119,84571.8009754295
120,84571.8009754295
121,84571.8009754295
122,46589.26643289427
123,46589.26643289427
124,64608.021323155306
125,64608.021323155306
126,64608.021323155306
127,18018.85789026103
128,18018.85789026103
129,18018.85789026103
130,18018.85789026103
131,18018.85789026103
132,107047.27795539757
133,89028.52306513654
134,89028.52306513654
135,89028.52306513654
136,89028.52306513654
137,89028.52306513654
138,89028.52306513654
139,89028.52306513654
140,89028.52306513654
141,89028.52306513654
142,89028.52306513654
143,0.10300000000000006
144,0.10300000000000006
145,0.10300000000000006
146,0.10300000000000006
147,0.10300000000000006
148,0.10300000000000006
149,40332.1219214195
150,145213.02110047676
151,145213.02110047676
152,40332.1219214195
153,40332.1219214195
154,40332.1219214195
155,40332.1219214195
156,40332.1219214195
157,40332.1219214195
158,0.10300000000000006
159,0.10300000000000006
160,0.10300000000000006
161,0.10300000000000006
162,0.10300000000000006
163,45300.174084260056
164,45300.174084260056
165,45300.174084260056
166,45300.174084260056
167,45300.174084260056
168,45300.174084260056
169,45300.174084260056
170,45300.174084260056
171,45300.174084260056
172,0.10300000000000006
173,0.10300000000000006
174,0.10300000000000006
175,131165.43007579612
176,175839.99093357802
177,175839.99093357802
178,175839.99093357802
179,175839.99093357802
180,175839.99093357802
181,175839.99093357802
182,175839.99093357802
183,133105.79682378538
184,87056.10524227613
185,44674.66385778198
186,0.10300000000000006
187,0.10300000000000006
188,0.10300000000000006
189,0.10300000000000006
190,0.10300000000000006
191,0.10300000000000006
192,0.10300000000000006
193,0.10300000000000006
194,0.10300000000000006
195,42397.988010919275
196,84132.7866143024
197,84132.7866143024
198,84132.7866143024
199,84132.7866143024
200,127237.22746724763
201,127237.22746724763
202,127237.22746724763
203,127237.22746724763
204,127237.22746724763
205,84839.34245632812
206,129584.31855683704
207,87849.51995345386
208,87849.51995345386
209,87849.51995345386
210,44745.079100508854
211,44745.079100508854
212,44745.079100508854
213,63498.23048107435
214,120907.68608473997
215,93657.4566527883
216,93657.4566527883
217,93657.4566527883
218,93657.4566527883
219,93657.4566527883
220,82216.29855993798
221,63463.14717937249
222,63463.14717937249
223,63463.14717937249
224,91616.23347106716
225,91616.23347106716
226,132934.6917924224
227,115439.94512386507
228,115439.94512386507
229,115439.94512386507
230,115439.94512386507
231,115439.94512386507
232,69471.64761304992
233,69471.64761304992
234,69471.64761304992
235,41318.56132135524
236,0.10300000000000006
237,0.10300000000000006
238,0.10300000000000006
239,0.10300000000000006
240,0.10300000000000006
241,0.10300000000000006
242,0.10300000000000006
243,0.10300000000000006
244,0.10300000000000006
245,14020.985254165458
246,58168.55832500867
247,58168.55832500867
248,99166.8177155272
249,99166.8177155272
250,99166.8177155272
251,99166.8177155272
252,151025.70622984882
253,151025.70622984882
254,151025.70622984882
255,151025.70622984882
256,151025.70622984882
257,151025.70622984882
258,106878.1331590056
259,92857.25090484016
260,102398.45933868486
261,50539.570824363174
262,50539.570824363174
263,50539.570824363174
264,50539.570824363174
265,50539.570824363174
266,50539.570824363174
267,50539.570824363174
268,0.10300000000000006
269,0.10300000000000006
270,0.10300000000000006
271,0.10300000000000006
272,0.10300000000000006
273,0.10300000000000006
274,0.10300000000000006
275,0.10300000000000006
276,0.10300000000000006
277,0.10300000000000006
278,0.10300000000000006
279,18832.693731858602
280,18832.693731858602
281,18832.693731858602
282,60063.0244447955
283,60063.0244447955
284,60063.0244447955
285,98749.58689241929
286,98749.58689241929
287,98749.58689241929
288,98749.58689241929
289,79916.9961605607
290,79916.9961605607
291,79916.9961605607
