,0
0,4346.299000000007
1,7359.265000000015
2,9601.250000000031
3,12065.229000000032
4,12551.21800000003
5,13405.21300000003
6,14026.21000000003
7,14022.22000000003
8,14593.211000000028
9,15174.21900000003
10,13893.217000000031
11,12823.214000000029
12,12857.213000000029
13,12543.208000000028
14,12518.207000000028
15,12567.195000000029
16,11780.200000000028
17,11102.209000000026
18,10634.215000000027
19,10437.217000000028
20,11652.225000000028
21,12530.22800000003
22,13398.224000000031
23,13645.212000000029
24,14525.207000000024
25,14717.200000000024
26,14746.188000000022
27,15180.18900000002
28,15017.192000000023
29,15985.179000000022
30,16060.185000000023
31,15034.184000000023
32,13830.188000000024
33,13872.193000000025
34,13245.195000000025
35,14067.194000000029
36,14701.197000000026
37,13995.188000000026
38,13733.193000000025
39,13698.184000000023
40,13215.178000000024
41,12778.171000000022
42,12660.162000000024
43,11871.164000000022
44,11669.167000000025
45,11643.151000000022
46,10727.147000000019
47,10714.151000000022
48,11562.149000000023
49,10683.147000000019
50,10268.125000000015
51,10881.121000000016
52,11233.122000000014
53,11680.120000000014
54,11290.116000000013
55,10916.123000000012
56,10941.120000000012
57,10735.118000000013
58,10077.11800000001
59,10556.109000000011
60,12240.102000000014
61,12359.095000000012
62,12263.091000000013
63,11569.084000000012
64,11236.076000000012
65,11614.073000000008
66,12205.07700000001
67,12509.073000000011
68,12447.07300000001
69,12535.06700000001
70,10681.06600000001
71,10647.063000000007
72,10990.055000000006
73,11153.047000000006
74,11178.041000000005
75,10497.034000000003
76,9517.028000000002
77,8929.024000000001
78,9827.016000000001
79,10013.008000000002
80,9469.007000000001
81,9456.008000000002
82,8468.01
83,8502.008
84,8502.008000000002
85,8905.007000000001
86,8746.003
87,8356.003
88,8156.004000000001
89,8164.005000000001
90,9308.008
91,9337.007000000001
92,9534.006000000001
93,9534.006000000001
94,9365.005000000001
95,9791.001
96,9973.002
97,10727.005000000001
98,10904.007000000001
99,10558.003
100,10194.002
101,9986.003
102,10540.006000000001
103,10145.007000000001
104,10735.006000000001
105,10140.008000000002
106,9976.007000000001
107,9599.007000000001
108,10202.005000000001
109,10431.003
110,10020.004
111,9451.004
112,8853.005000000001
113,9071.002
114,9050.003
115,9643.003
116,9227.005000000001
117,9040.005000000001
118,9643.003
119,9453.002
120,10038.002
121,10813.003
122,10805.003
123,11988.002
124,11988.002
125,11221.001
126,10805.003
127,10618.003
128,10441.001
129,10241.002
130,11000.003
131,10969.006000000001
132,11580.004
133,11203.003
134,11788.003
135,11606.002
136,11216.002
137,11203.003
138,11208.002
139,11611.001
140,10236.003
141,9810.007000000001
142,9243.005000000001
143,9079.002
144,8694.001
145,9456.003
146,9836.005000000001
147,9851.002
148,9820.005000000001
149,9646.004
150,10426.004
151,10834.002
152,11008.003
153,11424.001
154,11216.002
155,10631.002
156,10618.003
157,10631.002
158,10033.003
159,10051.001
160,10428.002
161,10233.002
162,10639.002
163,10254.001
164,10210.005000000001
165,10015.005
166,10038.002
167,10051.001
168,10046.002
169,10054.002
170,9869.0
171,9856.001
172,9063.002
173,9050.003
174,9063.002
175,9812.005000000001
176,10831.001
177,10597.004
178,10202.005000000001
179,11003.004
180,11216.002
181,11801.002
182,11983.003
183,12732.006000000001
184,12576.003
185,11411.002
186,10800.004
187,11580.004
188,11211.003
189,10410.004
190,10428.002
191,9856.001
192,9999.005000000001
193,10012.004
194,10233.002
195,9830.003
196,9830.003
197,9456.003
198,9659.003
199,10228.003
200,10413.005000000001
201,10423.003
202,9076.001
203,8868.002
204,8868.002
205,9453.002
206,9843.002
207,9851.002
208,9648.002
209,10233.002
210,10036.004
211,10977.006000000001
212,11182.004
213,11780.003
214,11572.004
215,11559.004
216,11372.004
217,11359.005000000001
218,10969.004
219,10194.003
220,10168.004
221,9786.004
222,10332.006000000001
223,9565.005000000001
224,9942.006000000001
225,8972.005000000001
226,9167.004
227,9544.005000000001
228,9752.004
229,9934.004
230,9149.005000000001
231,9318.005000000001
232,8517.005000000001
233,8894.006000000001
234,9300.006000000001
235,10431.008000000002
236,10059.006000000001
237,9461.007000000001
238,8853.010000000002
239,9438.010000000002
240,10205.011000000002
241,11016.008000000002
242,11229.006
243,12014.005000000001
244,12066.001
245,12066.001
246,12056.003
247,12261.001
248,11437.004
249,11224.005000000001
250,11624.001
251,11026.002
252,11424.002
253,11029.003
254,11234.001
255,10246.001
256,10241.002
257,11016.003
258,11203.003
259,11133.007000000001
260,10704.010000000002
261,10899.008000000002
262,10137.006000000001
263,10142.005000000001
264,10150.005000000001
265,10522.007000000001
266,10137.006000000001
267,9924.008000000002
268,10345.005000000001
269,10740.004
270,11333.004
271,11494.005000000001
272,11107.006000000001
273,11518.005000000001
274,11471.007000000001
275,11484.005000000001
276,11884.003
277,11463.005000000001
278,11437.007000000001
279,11094.004
280,11107.003
281,11294.003
282,11830.007000000001
283,11221.007000000001
284,11455.003
285,10480.003
286,10857.004
287,11450.004
288,11255.004
289,11658.003
290,11689.0
291,12053.001
292,10878.001
293,10860.002
294,10834.003
295,10842.003
296,10067.002
297,10059.001
298,11203.003
299,11398.001
300,12134.004
301,12300.004
302,12885.004
303,13075.004
304,12664.005000000001
305,12633.007000000001
306,12638.006000000001
307,12828.007000000001
308,12633.007000000001
309,12061.006000000001
310,12823.008000000002
311,13418.005000000001
312,13171.007000000001
313,12222.005000000001
314,12217.006000000001
315,11468.003
316,11645.004
317,11827.004
318,11832.003
319,12209.003
320,11996.005000000001
321,11991.006000000001
322,10821.006000000001
323,11624.002
324,11801.004
325,11021.004
326,10644.003
327,11221.003
328,12386.004
329,12542.007000000001
330,13327.004
331,13330.005000000001
332,14310.004
333,14669.007000000001
334,14869.005000000001
335,15059.005000000001
336,14874.003
337,15446.004
338,14653.003
339,13855.005000000001
340,14648.004
341,13860.003
342,14055.002
343,13275.002
344,13067.002
345,12261.002
346,11853.003
347,11429.004
348,11224.006000000001
349,11614.006000000001
350,11354.01
351,11585.006000000001
352,10418.007
353,10795.008000000002
354,11593.004
355,10405.005000000001
356,10410.003
357,10597.002
358,10982.003
359,11351.004
360,11718.007000000001
361,12880.007000000001
362,13278.007000000001
363,14050.007000000001
364,14011.009000000002
365,14375.011000000002
366,14596.008000000002
367,15142.010000000002
368,14765.009000000002
369,13252.010000000002
370,14409.014000000003
371,14588.014000000003
372,14809.013000000003
373,14627.015000000003
374,14440.016000000003
375,13465.017000000003
376,12864.020000000004
377,12333.018000000002
378,11556.019000000002
379,12336.020000000002
380,12289.022000000003
381,11904.020000000002
382,10734.024000000003
383,11106.028000000004
384,11922.029000000004
385,11178.031000000003
386,11047.030000000002
387,11496.027000000002
388,11876.033000000003
389,11845.034000000003
390,12417.037000000004
391,13371.040000000005
392,13867.037000000006
393,14626.039000000004
394,14965.041000000007
395,15183.043000000007
396,15814.045000000007
397,16781.045000000006
398,15878.044000000007
399,14521.049000000006
400,15709.045000000006
401,15399.044000000007
402,16079.046000000008
403,16120.045000000007
404,15819.050000000008
405,14960.050000000007
406,14485.056000000008
407,13474.060000000009
408,12884.061000000009
409,12925.059000000008
410,13248.061000000009
411,12190.059000000008
412,11200.056000000006
413,11467.054000000007
414,12196.060000000009
415,11979.062000000009
416,12433.060000000009
417,12702.06400000001
418,13182.061000000009
419,13596.06300000001
420,13851.06500000001
421,14743.061000000009
422,15305.062000000009
423,16013.06500000001
424,15868.06800000001
425,16004.06500000001
426,16694.06300000001
427,17288.06300000001
428,17179.06600000001
429,15620.07000000001
430,16710.06500000001
431,16428.06100000001
432,16798.060000000012
433,16178.06800000001
434,16426.06100000001
435,15733.061000000009
436,15675.056000000008
437,14487.054000000007
438,13526.052000000007
439,13636.055000000008
440,13303.057000000008
441,13278.057000000008
442,12394.058000000008
443,11356.058000000008
444,12109.057000000008
445,11592.058000000008
446,11705.051000000007
447,12182.052000000007
448,12839.050000000008
449,12881.052000000007
450,12985.054000000007
451,13802.052000000007
452,14368.050000000007
453,14250.047000000006
454,14519.039000000004
455,14719.033000000005
456,15059.032000000007
457,14865.034000000005
458,15681.031000000004
459,14602.022000000003
460,15182.021
461,14339.020000000002
462,14720.018000000002
463,15096.017000000003
464,14598.019000000002
465,14158.016000000003
466,13968.013000000003
467,13116.013000000003
468,12490.011000000002
469,13075.008000000002
470,12885.006000000001
471,13275.006000000001
472,12935.005000000001
473,11955.006000000001
474,13325.005000000001
475,12545.004
476,12530.007000000001
477,13320.005000000001
478,13905.004
479,13855.005000000001
480,13855.004
481,15030.003
482,15420.002
483,15225.002
484,15030.002
485,16200.002
486,16195.003
487,16785.002
488,16980.002
489,15810.002
490,16395.002
491,15225.001
492,15225.0
493,15420.0
494,15030.0
495,14835.0
496,14635.001
497,13455.003
498,12290.002
499,13070.002
500,13270.001
501,13465.001
502,13080.0
503,12885.0
504,13465.001
505,12690.0
506,13075.001
507,13855.001
508,14055.0
509,14445.0
510,14825.002
511,15600.003
512,15990.003
513,16185.003
514,15800.002
515,16580.002
516,16780.001
517,17365.001
518,18150.0
519,16980.0
520,17370.0
521,16590.0
522,16200.0
523,16000.001
524,15420.0
525,14835.0
526,14640.0
527,13660.001
528,13080.0
529,13860.0
530,13665.0
531,13470.0
532,12685.001
533,12485.002
534,13460.002
535,12685.001
536,13270.001
537,14445.0
538,13855.001
539,14050.001
540,14040.003
541,14825.002
542,15610.001
543,15995.002
544,15800.002
545,16180.004
546,16575.003
547,16200.0
548,16980.0
549,16395.0
550,16585.001
551,15600.003
552,15605.002
553,15805.001
554,15410.002
555,14230.004
556,13840.004
557,14235.003
558,14240.002
559,14440.001
560,15220.001
561,14630.002
562,15030.0
563,14245.001
564,15025.001
565,14835.0
566,15030.0
567,15420.0
568,14640.0
569,15220.001
570,15220.001
571,16195.001
572,16395.0
573,16390.001
574,15605.002
575,16195.001
576,15995.002
577,15615.0
578,17370.0
579,16590.0
580,16395.0
581,15810.0
582,16005.0
583,15810.0
584,15415.001
585,14830.001
586,15025.001
587,15615.0
588,15225.0
589,15615.0
590,16200.0
591,15610.001
592,15415.001
593,15030.0
594,16005.0
595,15415.001
596,15210.003
597,15610.001
598,14630.002
599,14640.0
600,13860.0
601,15025.001
602,15420.0
603,15615.0
604,15030.0
605,15225.0
606,15015.003
607,14245.001
608,16005.0
609,15420.0
610,16195.001
611,15605.002
612,15810.0
613,16190.002
614,15225.0
615,14445.0
616,14640.0
617,15030.0
618,15030.0
619,15805.001
620,16395.0
621,15420.0
622,15225.0
623,14640.0
624,15610.001
625,15610.001
626,15415.001
627,16195.001
628,14830.001
629,15025.003
630,14445.002
631,15420.003
632,15810.003
633,15410.006000000001
634,15220.005000000001
635,15220.006000000001
636,15415.007000000001
637,14635.008000000002
638,16775.009000000002
639,16590.007
640,16980.007
641,16785.008
642,16585.009000000002
643,16785.010000000002
644,16005.010000000002
645,15855.011000000002
646,16055.010000000002
647,15860.010000000002
648,15660.011000000002
649,15665.010000000002
650,16250.010000000002
651,15070.013000000003
652,14735.011000000002
653,13955.011000000002
654,15125.011000000002
655,15125.012000000002
656,15270.014000000003
657,15845.017000000003
658,14095.019000000004
659,15075.019000000004
660,14490.020000000004
661,14860.026000000005
662,15055.026000000005
663,15655.023000000005
664,15265.023000000005
665,15770.021000000004
666,15715.023000000005
667,14935.025000000005
668,16755.023000000005
669,16175.023000000005
670,16955.025000000005
671,16175.025000000005
672,16565.026000000005
673,16560.027000000006
674,15380.031000000006
675,14800.033000000007
676,14995.034000000007
677,15235.034000000005
678,15625.034000000007
679,15235.034000000007
680,15680.033000000007
681,15495.034000000007
682,15055.037000000008
683,14520.037000000006
684,15495.037000000006
685,15740.038000000006
686,15155.038000000006
687,15540.040000000006
688,14120.041000000007
689,14900.042000000007
690,14310.044000000007
691,15090.045000000006
692,15435.045000000007
693,15820.046000000008
694,15820.046000000008
695,15760.049000000008
696,16895.04400000001
697,16450.044000000005
698,18005.04600000001
699,17045.047000000006
700,17680.04600000001
701,17290.04600000001
702,16995.049000000006
703,16555.051000000007
704,16263.050000000008
705,15288.051000000009
706,15433.055000000008
707,15833.053000000009
708,15823.055000000008
709,16163.056000000008
710,16418.056000000008
711,16236.054000000007
712,15511.053000000007
713,14866.055000000008
714,15756.053000000007
715,16154.053000000009
716,15614.053000000009
717,15659.053000000009
718,14739.053000000007
719,14999.051000000007
720,15192.052000000007
721,15555.048000000006
722,16585.046000000006
723,16825.049000000006
724,16045.048000000006
725,16040.049000000006
726,17075.048000000006
727,16735.047000000006
728,17715.046000000006
729,17328.046000000006
730,17283.047000000006
731,17420.050000000007
732,17860.049000000006
733,18055.050000000007
734,17715.048000000006
735,16790.047000000006
736,16743.049000000006
737,17333.043000000005
738,17328.044000000005
739,16846.046000000006
740,15796.050000000007
741,15409.051000000007
742,14270.048000000006
743,13890.046000000006
744,14870.044000000007
745,15447.045000000007
746,14077.048000000008
747,14391.051000000009
748,13941.051000000007
749,14913.050000000007
750,15173.047000000006
751,15513.048000000006
752,16285.049000000006
753,16540.049000000006
754,15815.050000000007
755,15862.049000000006
756,16679.051000000007
757,16684.050000000007
758,17854.051000000007
759,17464.051000000007
760,17104.057000000008
761,17494.057000000008
762,17629.058000000008
763,17629.058000000008
764,17065.056000000004
765,16346.054000000007
766,16551.055000000008
767,16999.053000000007
768,17408.051000000007
769,17023.051000000007
770,17083.050000000007
771,16893.049000000006
772,15478.048000000006
773,14893.048000000006
774,16115.048000000006
775,16555.047000000006
776,15970.048000000006
777,15330.050000000007
778,14345.051000000007
779,14863.054000000007
780,15450.053000000007
781,15281.050000000007
782,16261.049000000006
783,16266.048000000006
784,15281.050000000007
785,15083.050000000007
786,15410.051000000007
787,14955.053000000007
788,15995.051000000007
789,15613.050000000007
790,15210.052000000007
791,15855.051000000007
792,16305.050000000007
793,16118.049000000006
794,15928.048000000006
795,15338.049000000006
796,15546.047000000006
797,16131.047000000006
798,15741.047000000006
799,16243.046000000006
800,16438.046000000006
801,16254.045000000006
802,15669.045000000006
803,15869.044000000005
804,16665.042000000005
805,16915.042000000005
806,16522.042000000005
807,16517.043000000005
808,16000.041000000005
809,16185.043000000005
810,16713.038000000004
811,16718.037000000004
812,16908.038000000004
813,16721.037000000004
814,16721.037000000004
815,16313.040000000005
816,16593.040000000005
817,16271.038000000004
818,17561.036000000007
819,16576.038000000008
820,16576.038000000008
821,17566.035000000003
822,17891.037000000004
823,18166.038000000008
824,17700.041000000005
825,17289.044000000005
826,17284.045000000006
827,17094.044000000005
828,16506.044000000005
829,16293.047000000006
830,16688.046000000006
831,16888.045000000006
832,16100.046000000006
833,15952.047000000006
834,16337.048000000006
835,16714.050000000007
836,16714.050000000007
837,17636.049000000006
838,16664.047000000006
839,16716.047000000006
840,16919.046000000006
841,17119.043000000005
842,17030.045000000006
843,16645.044000000005
844,16645.043000000005
845,16585.043000000005
846,16585.043000000005
847,15940.044000000005
848,16712.045000000006
849,16322.045000000006
850,16322.044000000007
851,16317.045000000007
852,16715.04400000001
853,16897.045000000006
854,16499.045000000006
855,16304.045000000006
856,16494.044000000005
857,16697.043000000005
858,16637.044000000005
859,17435.041000000005
860,17248.040000000005
861,16801.041000000005
862,16606.041000000005
863,16351.042000000005
864,16741.042000000005
865,16806.039000000004
866,16811.037000000004
867,17141.038000000004
868,16954.037000000004
869,17149.036000000004
870,16551.037000000004
871,16543.038000000004
872,16873.039000000004
873,16223.041000000005
874,16220.041000000005
875,16038.039000000004
876,16098.036000000004
877,15895.037000000004
878,15700.037000000004
879,15445.036000000004
880,15640.035000000003
881,15830.036000000004
882,15635.035000000003
883,16025.035000000003
884,15445.032000000003
885,15640.032000000003
886,16420.032000000003
887,16607.032000000003
888,16217.031000000003
889,16407.031000000003
890,16160.031000000003
891,16150.033000000003
892,15846.028000000004
893,15651.028000000004
894,17029.025
895,16969.026000000005
896,16714.026000000005
897,16511.027000000002
898,15976.028000000004
899,15726.026000000003
900,15352.022000000003
901,15149.023000000003
902,15539.022000000003
903,15344.022000000003
904,15152.022000000003
905,15360.020000000002
906,15102.021000000002
907,14707.021000000002
908,15273.023000000003
909,15065.023000000003
910,15645.022
911,16625.021
912,16622.021
913,17067.021
914,16487.019
915,16674.019
916,16664.021
917,16854.021
918,16999.018000000004
919,17199.017
920,17381.017
921,16983.017
922,17043.016000000003
923,16435.019
924,16835.017
925,16845.013
926,16840.014000000003
927,17040.013
928,16840.014000000003
929,16840.013000000003
930,15670.013
931,15030.013
932,15420.013
933,15030.012000000002
934,14830.013000000003
935,15285.010000000002
936,15280.010000000002
937,15280.009000000002
938,15455.012000000002
939,15275.008000000002
940,16200.006000000001
941,16965.008
942,16575.007
943,17565.003
944,17230.003
945,16835.004
946,17230.003
947,16240.006000000001
948,15855.005000000001
949,16640.004
950,16645.003
951,16590.003
952,16980.002
953,16785.002
954,16980.002
955,16390.003
956,16195.003
957,16780.002
958,16585.002
959,16385.002
960,15605.002
961,14830.001
962,14825.002
963,15025.001
964,15020.002
965,15215.002
966,14630.002
967,14240.002
968,15030.0
969,14445.0
970,15615.0
971,17175.0
972,16590.0
973,16980.0
974,16000.002
975,16005.001
976,16590.001
977,16980.001
978,16780.002
979,17560.003
980,16975.003
981,16390.003
982,16580.004
983,15995.004
984,16580.004
985,16780.003
986,16975.005
987,16970.007
988,16195.006000000001
989,16200.005000000001
990,15025.006000000001
991,14635.007000000001
992,14685.007000000001
993,14485.008000000002
