,0
0,1917.341
1,2147.3360000000002
2,2374.344
3,2827.3520000000003
4,3067.3569999999995
5,3336.3610000000003
6,3602.3620000000005
7,4131.365
8,8745.367
9,9051.379
10,8197.385
11,8918.382000000001
12,9358.377
13,9361.383999999998
14,9821.383
15,9886.381000000001
16,10092.371
17,9977.367000000002
18,9360.372000000001
19,9309.378
20,9642.368000000002
21,8941.355000000001
22,9056.355
23,8936.346000000001
24,9162.328
25,9031.322
26,10041.298999999999
27,10599.284
28,10662.274000000001
29,11184.262000000002
30,12143.257000000001
31,12094.245
32,11866.230000000001
33,12063.213000000002
34,11219.206999999999
35,11040.190999999999
36,10480.181
37,9620.18
38,10222.163999999999
39,10185.148
40,10084.124
41,10950.116
42,10753.114999999998
43,10353.116
44,11474.115999999998
45,11297.110999999997
46,10668.114000000001
47,11050.11
48,11149.099999999999
49,10634.102
50,10301.097
51,9253.102000000003
52,9653.096000000001
53,9643.094000000001
54,9169.094000000001
55,9096.091999999999
56,10112.088
57,10377.09
58,10213.093
59,10284.092000000002
60,10944.084
61,11136.081
62,10167.077
63,10301.072
64,10657.072
65,11010.068000000001
66,10331.069
67,9232.069
68,9172.069
69,9588.065000000002
70,9482.056
71,9820.056
72,10360.052
73,10141.045
74,9936.046
75,9315.045
76,8987.035
77,9395.031
78,9629.021
79,9187.019
80,9569.018
81,9569.02
82,9214.023000000001
83,9518.017
84,9118.019
85,9440.022
86,10407.022
87,10649.019
88,10584.022
89,10846.018
90,10185.022
91,10551.022
92,10387.02
93,11198.017
94,11237.017
95,11042.017
96,10686.016
97,10309.019
98,9662.026
99,9319.024000000001
100,9543.024000000001
101,9624.022
102,9998.021
103,9631.018
104,9662.017
105,10509.012
106,9880.016
107,9849.018
108,10473.016
109,11302.012
110,11692.012999999999
111,11328.013
112,11261.009
113,10832.011
114,10645.011
115,10224.015
116,11030.012999999999
117,11007.016
118,10825.016
119,10477.013
120,10198.015
121,10525.016
122,10343.015
123,10907.016
124,11258.018
125,10962.025
126,10894.016
127,10496.016
128,9865.021
129,9675.021
130,9769.017
131,9785.018
132,10341.019
133,10398.015
134,10185.017
135,10809.015000000001
136,10159.018
137,9951.019
138,10541.017
139,10580.014
140,10923.015
141,10910.016
142,10606.012
143,10463.009000000002
144,10029.012
145,9236.012999999999
146,9974.014
147,10564.012999999999
148,10551.014
149,11084.016
150,10884.017
151,11775.02
152,11515.025
153,11697.025000000001
154,11936.023000000001
155,11962.021
156,11656.02
157,11253.021
158,10746.017
159,10577.015000000001
160,10793.014
161,10424.014
162,10603.012
163,10408.012
164,10089.012
165,10908.010000000002
166,9647.016
167,9447.017
168,10058.015
169,10071.015
170,10063.014
171,9985.018
172,10232.015
173,10367.016
174,10391.017
175,9393.02
176,10123.021
177,10513.02
178,10315.019
179,10744.017
180,10554.016000000001
181,11282.019
182,11321.017000000002
183,11463.015000000001
184,11627.018
185,11606.017
186,11754.02
187,11585.02
188,11071.02
189,10650.023000000001
190,10902.019
191,10725.017
192,10606.016
193,10170.022
194,9811.019
195,10630.017
196,9655.018
197,9897.014000000001
198,10456.015
199,10456.015
200,10225.018
201,10243.017
202,10287.014
203,10300.014000000001
204,10469.017
205,10123.013
206,10144.012999999999
207,10339.014
208,10466.015000000001
209,10661.015
210,10422.017
211,11415.017
212,11219.012
213,11697.016
214,11747.016
215,11634.018
216,11413.02
217,11132.024000000001
218,10944.018
219,10681.021999999999
220,10759.014
221,10577.014
222,10772.014000000003
223,10208.013
224,10160.011
225,10529.010000000002
226,9905.012999999999
227,9895.012999999999
228,10114.013
229,10285.011000000002
230,10467.013
231,10727.009
232,10683.012999999999
233,10644.015
234,10390.021999999999
235,9800.021
236,9987.02
237,10551.018
238,10533.021
239,11134.02
240,10965.019
241,11646.02
242,11305.015
243,11908.012999999999
244,11916.013
245,12098.014
246,11890.014
247,11630.017
248,11533.017
249,10608.017
250,10616.018
251,10403.019
252,10424.019
253,9847.019
254,10218.016
255,10639.012999999999
256,10028.016
257,9638.015
258,9293.016
259,9191.018
260,9173.018
261,9794.015
262,10418.011
263,10192.012999999999
264,10125.019
265,9353.019
266,9912.021
267,10671.021
268,11248.019
269,11602.021
270,11558.023000000001
271,12353.019
272,11620.017
273,12262.012999999999
274,12080.012
275,12101.010999999999
276,11339.009
277,11131.01
278,11047.011
279,10507.012999999999
280,10489.015
281,10702.012999999999
282,11118.011999999999
283,10156.011
284,10140.009999999998
285,10704.011
286,9737.01
287,9495.011
288,9311.014
289,9674.01
290,9492.009
291,9877.009999999998
292,10267.01
293,10272.011
294,10356.01
295,9727.013
296,10730.008000000002
297,11513.009
298,12085.009
299,8876.012
300,9019.016
301,9994.016000000001
302,9435.013
303,10036.013
304,9464.012
305,9394.015
306,8645.013
307,8780.015000000001
308,7947.014
309,7181.018
310,7098.025000000001
311,6664.026
312,6851.025
313,6456.024
314,6406.023
315,6658.018
316,5652.019
317,5626.021000000001
318,5897.02
319,6663.016000000001
320,6364.011000000001
321,7365.010000000001
322,7339.011000000001
323,7334.011000000001
324,7584.010000000001
325,7358.013000000001
326,7904.014000000001
327,8294.013
328,8702.011
329,9235.013
330,9367.014000000001
331,9908.016000000001
332,8923.018
333,9321.019000000002
334,8970.017
335,8991.017000000002
336,7977.018000000001
337,8143.019000000001
338,7495.019000000001
339,6739.019000000001
340,7092.017000000001
341,7339.012000000001
342,7690.014
343,7295.012000000001
344,6947.013
345,7142.012000000001
346,6180.01
347,6375.009000000001
348,6199.011
349,6136.0109999999995
350,5689.014
351,6274.014
352,6271.01
353,6422.011
354,6854.011000000001
355,6841.010000000001
356,6984.013000000002
357,7343.0160000000005
358,7507.018000000001
359,8092.017000000001
360,8084.016000000001
361,8877.014000000003
362,8505.013
363,9116.012000000002
364,8752.010000000002
365,8986.007000000001
366,8549.009000000002
367,7995.007000000001
368,7378.005000000001
369,6812.006000000001
370,7197.007000000001
371,7215.011000000002
372,6989.0120000000015
373,6560.015000000002
374,6892.013000000002
375,6866.014000000003
376,5899.014000000003
377,5865.016000000001
378,5689.020000000002
379,5353.026000000002
380,4776.027000000001
381,5392.024
382,6026.023
383,6398.026
384,6656.025000000001
385,6672.029
386,7072.027000000001
387,7600.029
388,7764.032000000001
389,8372.029
390,8005.028000000001
391,8800.029
392,8738.03
393,9102.031
394,8894.034000000001
395,9044.031000000003
396,8636.036000000002
397,7965.0390000000025
398,7213.038000000001
399,7265.038000000001
400,7714.038000000001
401,7651.042000000003
402,7700.045000000004
403,7456.049000000003
404,7163.054000000003
405,7319.055000000003
406,6575.054000000004
407,6032.057000000003
408,6450.059000000003
409,6228.059000000004
410,6110.058000000004
411,6415.063000000002
412,6877.061000000002
413,6864.062000000003
414,6859.0620000000035
415,7090.061000000002
416,7127.063000000003
417,7525.064000000003
418,7530.064000000002
419,8346.065000000002
420,7993.065000000002
421,8492.067000000005
422,8487.073000000002
423,8661.075000000003
424,8407.078000000003
425,8594.081000000002
426,8556.083000000004
427,8344.084000000003
428,7928.085000000003
429,7627.086000000003
430,8127.087000000003
431,7923.089000000004
432,7256.088000000002
433,7642.0840000000035
434,7719.083000000002
435,7811.083000000002
436,6945.084000000003
437,6124.084000000003
438,6800.081000000003
439,6365.076000000003
440,6353.075000000002
441,6919.075000000003
442,7323.074000000003
443,7323.072000000003
444,7423.072000000003
445,7005.0700000000015
446,7019.0700000000015
447,7763.0700000000015
448,7560.072000000002
449,7904.073000000002
450,7564.071000000003
451,8149.071000000003
452,8544.070000000002
453,8934.069000000001
454,8656.071000000002
455,8848.070000000002
456,8422.069000000001
457,7977.069000000001
458,7210.067000000002
459,7176.062000000002
460,7882.063
461,7637.063000000001
462,7211.064000000001
463,7271.0650000000005
464,7721.064
465,7661.066000000001
466,7076.0650000000005
467,6746.064
468,6746.064
469,6270.0650000000005
470,5743.064
471,5483.068000000001
472,6141.066000000001
473,6480.063999999999
474,6480.063999999999
475,6066.066
476,6311.066
477,7091.066
478,7286.066
479,7626.068
480,7636.066000000001
481,8403.069
482,8632.071000000002
483,9222.072000000002
484,8832.072
485,9230.072
486,8568.079000000002
487,8183.0790000000015
488,7211.082000000001
489,7248.085000000002
490,8033.083000000001
491,7936.084000000001
492,7159.084000000002
493,6972.084000000002
494,7557.084000000002
495,7557.085000000002
496,6802.087000000002
497,6880.083000000001
498,7135.082000000001
499,6495.083000000001
500,5905.086000000002
501,6100.086000000002
502,6534.087000000001
503,6487.088000000002
504,6487.088000000002
505,6495.089000000002
506,6705.090000000002
507,7139.090000000001
508,7329.0920000000015
509,7664.093000000002
510,7589.091000000001
511,8371.091
512,8966.089000000002
513,9614.088000000002
514,9403.09
515,9611.088000000002
516,9229.088000000002
517,8647.088
518,7867.089000000001
519,8121.088000000001
520,8706.089
521,8589.094000000001
522,8386.1
523,8191.100000000001
524,8186.1010000000015
525,8673.096000000001
526,8088.0960000000005
527,7895.095
528,8090.095
529,7658.094
530,7260.095
531,7060.0960000000005
532,6665.097000000001
533,6683.095
534,6886.094
535,6991.097000000001
536,7168.099000000001
537,7574.099000000001
538,7899.102000000002
539,8154.101000000001
540,8219.099
541,8171.099
542,8961.097
543,9261.097000000002
544,9006.098
545,8803.099
546,8868.098
547,8476.099000000002
548,7691.100000000001
549,7936.100000000001
550,8513.101000000002
551,8463.101000000002
552,8463.102000000003
553,8333.1
554,8273.101
555,8073.102000000001
556,7743.101000000001
557,7956.098000000001
558,8161.0960000000005
559,7781.095
560,7391.095
561,7789.094
562,7452.092000000001
563,7602.092000000001
564,7737.093000000001
565,7797.092000000001
566,7758.092
567,8278.094000000001
568,9079.091
569,9661.091
570,9466.091
571,9534.089
572,10111.09
573,10483.092
574,10340.092
575,10348.091
576,10148.092
577,9563.092
578,9181.091
579,9402.092
580,9987.092
581,9869.094000000001
582,9677.094000000001
583,9087.095000000001
584,9169.093
585,8974.093
586,8636.093
587,7976.096
588,8041.094000000001
589,7466.092000000001
590,7068.093000000001
591,7461.093000000001
592,7063.094000000001
593,6761.094000000001
594,7219.092000000001
595,7279.09
596,7524.09
597,8054.089
598,8293.089
599,9078.087000000001
600,8823.087
601,8763.088
602,9148.088
603,9588.087000000001
604,9385.085000000001
605,9788.083
606,9733.083
607,9694.081000000002
608,9185.077000000001
609,9227.078000000001
610,9812.078000000001
611,9702.079000000002
612,9502.079000000002
613,9042.082000000002
614,9231.081000000002
615,8847.080000000002
616,8452.081000000002
617,8197.081000000002
618,8395.081000000002
619,7760.081000000001
620,7270.081000000001
621,7673.079000000001
622,7933.076
623,7403.078
624,7793.078
625,7593.079
626,7510.08
627,7754.08
628,7744.080999999999
629,8342.081
630,8408.079000000002
631,8444.078000000001
632,8684.078000000001
633,9066.079000000002
634,8673.078000000001
635,8928.077000000001
636,8925.076000000001
637,9070.078000000001
638,8680.080000000002
639,8925.079000000002
640,9855.077000000001
641,9805.079000000002
642,9219.077000000003
643,9164.079000000003
644,9559.078000000003
645,9178.077000000001
646,8723.079000000002
647,8533.078000000001
648,8923.078000000001
649,8470.077000000001
650,7832.077
651,8027.077
652,8264.078000000001
653,7869.077
654,8064.079000000001
655,8125.079000000001
656,8362.081000000002
657,8433.078000000001
658,8173.080000000001
659,8373.078000000001
660,8033.078000000001
661,8098.077000000001
662,8258.082
663,8698.078000000001
664,8506.078000000001
665,8712.077000000003
666,8569.075
667,8387.074000000002
668,7607.0700000000015
669,7845.072000000001
670,8575.073000000002
671,8362.074
672,8302.071000000002
673,8112.071000000001
674,7709.071000000001
675,7367.0689999999995
676,7761.065
677,8111.063000000001
678,8644.063000000002
679,8399.066000000003
680,8404.066000000003
681,8644.066000000003
682,8673.067000000001
683,8233.071
684,8428.071
685,8336.070000000002
686,8573.072
687,9163.073000000002
688,9303.076000000003
689,9048.077000000003
690,8658.081000000002
691,8461.085000000003
692,8789.087
693,9222.087000000001
694,9027.086000000001
695,9172.088000000002
696,9372.087000000003
697,8347.088000000002
698,7617.091000000002
699,8265.090000000002
700,8913.087000000001
701,8913.086000000001
702,9108.088000000002
703,9031.088000000002
704,9131.087000000001
705,8936.087000000001
706,8406.088
707,8656.087000000001
708,9233.088
709,8930.091
710,8405.088000000002
711,8680.092
712,8825.094000000001
713,8185.0960000000005
714,8230.094000000001
715,8322.097000000002
716,8672.091000000002
717,9847.090000000002
718,10050.093000000003
719,9560.096000000001
720,9270.097000000003
721,9075.100000000002
722,8725.103000000001
723,9123.103000000001
724,8970.109000000002
725,9315.112000000001
726,9365.112000000003
727,8630.115000000003
728,7957.115000000002
729,8202.117000000004
730,8737.118000000002
731,8705.116000000002
732,8667.117000000002
733,8482.119000000002
734,8602.120000000003
735,8330.122000000001
736,8190.1240000000025
737,7771.122000000002
738,8551.122000000001
739,8556.124000000002
740,8161.127000000002
741,8241.135
742,8470.140000000001
743,8225.142000000002
744,8538.145
745,8935.144
746,9185.153
747,10615.155
748,10658.157000000001
749,10853.159000000001
750,10513.165000000003
751,10513.172
752,10336.175000000001
753,10666.175000000001
754,10581.18
755,10726.182
756,10572.182
757,10107.184000000001
758,9077.191
759,8780.195
760,9383.197
761,9281.197
762,9297.202000000001
763,8776.204000000002
764,8776.210000000003
765,8124.207000000001
766,7908.213000000002
767,7060.218000000001
768,7700.219
769,7572.218
770,7505.218000000001
771,7716.216
772,7846.2210000000005
773,7664.221
774,7864.223
775,8113.228
776,8906.234
777,10256.234000000002
778,10571.233
779,11426.236
780,11091.236
781,11211.235
782,11100.232000000002
783,11443.231000000002
784,11623.228000000001
785,11826.227
786,11883.226
787,11433.227
788,10665.226000000002
789,9662.229000000001
790,10272.231000000002
791,10261.232
792,10014.232
793,9912.232000000002
794,9912.232000000002
795,9124.233
796,8534.235
797,8001.235
798,8654.231
799,8035.227999999999
800,7720.230999999999
801,8409.229
802,8791.226
803,8520.228000000001
804,8444.229000000001
805,9149.226
806,9786.225
807,10769.224000000002
808,11208.224
809,11785.224
810,11198.22
811,10668.217
812,10481.211
813,10682.206
814,10666.203000000001
815,10785.205
816,10741.201
817,10083.201000000001
818,9566.193
819,9429.188
820,10031.187000000002
821,9823.184000000001
822,9680.182
823,9770.179
824,9907.172999999999
825,9127.169
826,8318.167
827,7871.167000000001
828,8263.166
829,7883.161
830,7696.159
831,7974.156
832,8312.15
833,7917.149999999999
834,8036.147999999999
835,8361.146
836,8959.142000000002
837,9536.139000000001
838,10061.137000000002
839,10578.136000000002
840,10043.128000000002
841,9840.127000000002
842,9637.125000000002
843,9882.124000000002
844,9529.123000000001
845,9792.12
846,9987.116000000002
847,9701.111000000003
848,8981.103000000001
849,8696.101000000002
850,9631.091
851,9233.089
852,9103.082000000002
853,8580.082000000002
854,8372.083
855,8182.078
856,7932.075000000001
857,7864.071
858,8202.068
859,7450.0650000000005
860,7397.062000000001
861,7719.0599999999995
862,8309.054
863,7919.0509999999995
864,7841.051
865,8036.048
866,8371.043
867,8756.037
868,9086.037
869,9471.033
870,8931.028
871,8866.028
872,8866.027000000002
873,9461.024000000001
874,9258.025000000001
875,9463.023000000001
876,9268.021999999999
877,8938.020999999999
878,8353.019
879,8080.021000000002
880,8720.02
881,8325.021
882,7943.019000000001
883,7935.019000000001
884,7740.018000000001
885,7735.019000000001
886,7490.019000000001
887,7685.018000000001
888,8080.0160000000005
889,7635.017000000001
890,7240.018000000001
891,7635.017000000001
892,8012.019000000001
893,7825.018000000001
894,8025.018000000001
895,8025.018000000001
896,8410.019
897,8800.019
898,8880.018
899,9457.02
900,8942.019
901,8942.019
902,8737.021
903,9137.018000000002
904,9137.018000000002
905,8942.017000000002
906,8617.017000000002
907,8032.016000000002
908,7397.016000000001
909,7602.016000000002
910,8187.016000000002
911,7802.015000000002
912,7607.015000000002
913,7802.015000000002
914,7602.016000000001
915,7997.015000000002
916,7612.014000000002
917,8207.012
918,8792.012
