day;AQUILA;TERAMO;CHIETI;PESCARA;POTENZA;MATERA;COSENZA;CATANZARO;R.CALABRIA;CROTONE;V_VALENTIA;CASERTA;BENEVENTO;NAPOLI;AVELLINO;SALERNO;PIACENZA;PARMA;R_EMILIA;MODENA;BOLOGNA;FERRARA;RAVENNA;F.CESENA;RIMINI;UDINE;GORIZIA;TRIESTE;PORDENONE;VITERBO;RIETI;ROMA;LATINA;FROSINONE;IMPERIA;SAVONA;GENOVA;LA_SPEZIA;VARESE;COMO;SONDRIO;MILANO;BERGAMO;BRESCIA;PAVIA;CREMONA;MANTOVA;LECCO;LODI;P_URBINO;ANCONA;MACERATA;A.PICENO;CAMPOBASSO;ISERNIA;TORINO;VERCELLI;NOVARA;CUNEO;ASTI;ALESSANDRIA;BIELLA;V_C_OSSOLA;FOGGIA;BARI;TARANTO;BRINDISI;LECCE;SASSARI;NUORO;CAGLIARI;ORISTANO;TRAPANI;PALERMO;MESSINA;AGRIGENTO;CALTANISSETTA;ENNA;CATANIA;RAGUSA;SIRACUSA;MASSA;LUCCA;PISTOIA;FIRENZE;LIVORNO;PISA;AREZZO;SIENA;GROSSETO;PRATO;BOLZANO;TRENTO;PERUGIA;TERNI;AOSTA;VERONA;VICENZA;BELLUNO;TREVISO;VENEZIA;PADOVA;ROVIGO
73;10.128217285022691;13.894514927799067;12.128953851714;13.244107315341875;10.589083180662593;13.020666180481127;13.659888693991133;12.152830409624148;16.61212264706715;15.654836605320133;12.648794034362318;13.89408318066254;12.512755221576896;14.328044367877125;11.842367093723098;14.68351240440686;12.662446343950382;12.464788344213064;12.251671905856904;12.245838572523585;11.696641934229781;12.29115820722678;12.265941312249593;12.444251814532695;11.362134719349143;11.907288900401747;12.35103841855197;14.304474491611272;11.889206708620922;11.920727530026733;11.781439499288739;14.22980287249244;16.554248654071422;13.116265230228098;13.999361044002024;15.418514576299598;15.78559466932869;12.995535420486943;11.960080970698527;10.957601630532563;10.291973776651282;13.665218162567413;11.883608367958676;12.107965728863256;12.838221580102335;11.803284523493918;11.577448717753343;13.289886906771484;11.003248201950047;13.704514371610466;14.349839073454937;11.45261304605785;13.34129996442761;10.469231582489025;11.523157187143399;12.354111991061242;11.482174745150663;10.833586553614799;10.104738504945086;11.320022805147058;12.112890206582811;11.70560710156004;13.015801488778008;14.772358100385471;13.499433303768773;14.827679071073524;14.870239742180287;14.210251530672426;14.337951000858357;11.944789297840433;13.599356375474926;13.765336130415246;15.171777244589526;16.343044367877276;15.480943911256192;15.406800075639653;15.75804397128832;13.179140695287407;15.45525897974928;12.545110577922859;14.840727453278323;14.0473688090777;14.373101875092024;12.796661046520486;14.500066128911563;13.840373464269241;12.622429613789757;12.988666462290656;13.532502078728896;13.860384153936767;14.495435868683396;11.305648171099818;11.484858374370965;13.451409348779306;11.397208435537298;11.907392630336243;12.937492286726517;12.283287276999436;9.70790194539916;11.314679724692612;12.180028626429166;12.463546980251039;12.3718917291094
74;10.163373772726313;13.939531569236953;12.15170311455188;13.277940887710493;10.619437575688783;13.043415443319008;13.693045671506303;12.192279131105703;16.651571368548705;15.685191000346324;12.671543297200198;13.92443757568873;12.535504484414776;14.358398762903315;11.865116356560979;14.71386679943305;12.712432568871977;12.512852772085095;12.299736333728935;12.293903000395616;11.734920107476988;12.339222635098812;12.314005740121624;12.492316242404726;11.401003925605865;11.952305541839634;12.39648399236162;14.349920065420921;11.934223350058808;11.951796588668754;11.83041477029984;14.260871931134462;16.605637863970788;13.151421717931722;14.026768995241603;15.46998401669849;15.83579677909163;13.043917829482753;12.010283080461468;11.005984039528373;10.340356185647092;13.71580735454407;11.933810477721616;12.158368847498975;12.889404674093097;11.854044798142121;11.62246535919123;13.340089016534424;11.039050618126861;13.752578799482498;14.398221482450747;11.50099545505366;13.3927694048265;10.499585977515215;11.574794864563332;12.405295085052003;11.52719138658855;10.884975763514165;10.154940614708027;11.365883844824152;12.164279416482177;11.756996311459405;13.06698458276877;14.823995777805404;13.522182566606654;14.858033466099714;14.909108948437009;14.239882267420436;14.382967642296244;11.980591714017248;13.61636768216461;13.7919866147783;15.202131639615716;16.373398762903463;15.511298306282383;15.437154470665844;15.798060518487162;13.201088554910264;15.48561337477547;12.57546497294905;14.86267531290118;14.092385450515586;14.423862149740227;12.841677687958372;14.544640498575292;13.890128992352246;12.65758610149338;13.040055672190022;13.583891288628262;13.90040070113561;14.546825078582762;11.342710428878373;11.535915644029238;13.499473776651337;11.445272863409329;11.956774491400237;12.9884086026814;12.328732850809086;9.759085039389921;11.354128446174167;12.225045267867053;12.513302508334043;12.421647257192406
75;10.199176188903127;13.984977143046603;12.175247039507237;13.31244102931488;10.650506634330805;13.066959368274365;13.72687924387492;12.232295678304546;16.691587915747547;15.716260058988345;12.695087222155555;13.955506634330751;12.559048409370133;14.389467821545336;11.888660281516335;14.744935858075072;12.762634678634917;12.561235181080905;12.348118742724745;12.342285409391426;11.77378931373371;12.387605044094622;12.362388149117434;12.540698651400536;11.44045264708742;11.997751115649283;12.442345032038713;14.395781105098013;11.979668923868456;11.983571104494008;11.879664746524636;14.292646446959715;16.657107304369678;13.187224134108536;14.054926291790242;15.521518436090911;15.88619989772735;13.092603882850378;12.060686199097187;11.054670092895998;10.389042239014717;13.766567629192274;11.984213596357336;12.208958039475633;12.940698425760976;11.904961114097004;11.66791093300088;13.390492135170144;11.075488353748272;13.800961208478308;14.446907535818372;11.549681508421285;13.444303824218922;10.530655036157237;11.626436367677092;12.456588836719883;11.5726369603982;10.936445203913056;10.205343733343746;11.412146760752874;12.215748856881069;11.808465751858296;13.11827833443665;14.875637280919165;13.54572649156201;14.889102524741736;14.948557669918564;14.270236662446626;14.428413216105891;12.01702944963866;13.634215786763706;13.81939456601788;15.233200698257738;16.404467821545488;15.542367364924404;15.468223529307865;15.838633033636729;13.223837817748144;15.516682433417492;12.606534031591071;14.88542457573906;14.137831024325234;14.47477846569511;12.887123261768021;14.589657140013179;13.94011521727384;12.693388517670193;13.091525112588913;13.635360729027154;13.940973216285176;14.598294518981653;11.380386226467223;11.58709873802;13.547856185647147;11.493655272405139;12.005888934260554;13.039465872339672;12.374593890486178;9.8103787910578;11.394144993373011;12.2704908416767;12.563288733255638;12.471633482114001
76;10.23561392452454;14.030838182723695;12.199578650006988;13.347597517018503;10.682281150156058;13.091290978774115;13.761379385479307;12.272868193454112;16.732160430897114;15.748034574813598;12.719418832655304;13.987281150156004;12.583380019869882;14.42124233737059;11.912991892016084;14.776710373900325;12.813037797270637;12.60992123444853;12.39680479609237;12.390971462759051;11.813238035215265;12.436291097462247;12.411074202485059;12.589384704768161;11.480469194286265;12.043612155326375;12.488607947967434;14.442044021026735;12.02552996354555;12.016041662027703;11.929174834132274;14.32511700449341;16.7086417237621;13.223661869729947;14.083824590033288;15.573102563716198;15.936789089704007;13.141579153861478;12.111275391073844;11.103645363907098;10.438017510025816;13.817483945147156;12.034802788333993;12.259718314123836;12.992087635660342;11.956018383755277;11.713771972677971;13.4410813271468;11.112550611526828;13.849647261845933;14.49588280682947;11.598656779432385;13.495887951844209;10.56242955198249;11.678066393992788;12.507978046619249;11.618498000075292;10.987979623305478;10.255932925320403;11.458797844232796;12.26728327627349;11.860000171250718;13.169667544336015;14.92726730723486;13.570058102061761;14.920877040566989;14.988574217117407;14.301305721088648;14.474274255782985;12.054091707417214;13.652895400493628;13.847551862566519;15.264975214082991;16.43624233737074;15.574141880749657;15.499998045133118;15.879749494225152;13.247381742703501;15.548456949242745;12.638308547416324;14.908968500694417;14.183692064002328;14.525835735353382;12.932984301445114;14.635102713822828;13.99031732703678;12.729826253291606;13.143059531981335;13.686895148419575;13.9820896768736;14.649828938374075;11.41866439971443;11.63839248968788;13.596542239014772;11.542341325772764;12.054721405247793;13.090648966330434;12.4208568064149;9.861768000957166;11.434717508522576;12.316351881353794;12.613490843018578;12.521835591876942
77;10.272676182303094;14.077101098652417;12.224690736069817;13.383399933195317;10.714751707689754;13.116403064836945;13.796535873182929;12.313984654042535;16.773276891485537;15.780505132347294;12.744530918718137;14.0197517076897;12.608492105932715;14.453712894904285;11.938103978078917;14.809180931434021;12.863626989247294;12.65889650545963;12.44578006710347;12.43994673377015;11.85325458241411;12.485266368473347;12.46004947349616;12.63835997577926;11.52104170943583;12.089875071255097;12.535259031447357;14.488695104506657;12.071792879474271;12.049198639542873;11.978930362215282;14.35827398200858;16.76022585138739;13.260724127508503;14.113455326781297;15.624721114084055;15.98754936435221;13.190829130086275;12.162035665722048;11.152895340131895;10.487267486250612;13.868541214805429;12.085563062982196;12.310634630078718;13.043557076059233;12.007201477746039;11.760034888606693;13.491841601795004;11.150226409115676;13.898622532857033;14.545132783054267;11.647906755657182;13.547506502212066;10.594900109516185;11.72966964441936;12.55944748701814;11.664760916004013;11.039563750930764;10.306693199968606;11.505823271541074;12.318867403898777;11.911584298876004;13.221136984734907;14.978870557661432;13.595170188124591;14.953347598100684;15.029146732266973;14.3330802369139;14.520537171711707;12.091767505006064;13.672400988181689;13.876450160809565;15.297445771616687;16.468712894904435;15.606612438283353;15.532468602666814;15.921397716557797;13.27171335320325;15.58092750677644;12.67077910495002;14.933300111194168;14.22995497993105;14.577018829344144;12.979247217373835;14.68096375349992;14.0407204456725;12.76688851107016;13.194643659606621;13.738479276044862;14.023737899206244;14.701413065999361;11.457533605971152;11.689781699587245;13.645517510025872;11.591316596783862;12.10325743424692;13.141942717998313;12.467507889894822;9.913237441356058;11.475833969111001;12.362614797282516;12.663893961654297;12.57223871051266
78;10.310351979891944;14.123752182132339;12.25057585644267;13.419837668816728;10.747908685204923;13.142288185209797;13.832338289359743;12.35563287637518;16.814925113818184;15.813662109862463;12.770416039090986;14.05290868520487;12.634377226305563;14.486869872419454;11.963989098451766;14.84233790894919;12.914387263895497;12.708146481684427;12.495030043328267;12.489196709994946;11.893827097563674;12.534516344698144;12.509299449720956;12.687609952004056;11.562158170024254;12.13652615473502;12.582284458755634;14.535720531814935;12.118443962954194;12.08303221191149;12.028916587136873;14.392107554377198;16.811844401755245;13.298399925097351;14.143809721807488;15.676358791503988;16.03846568030709;13.240339217693913;12.21295198167693;11.202405427739533;10.536777573858252;13.91972430879619;12.136479378937079;12.361691899736991;13.095091495451655;12.058495229413918;11.806685972086616;13.542757917749887;11.188504582362883;13.94787250908183;14.594642870661907;11.69741684326482;13.599144179631999;10.628057087031355;11.781230827800014;12.610981906410561;11.711411999483936;11.091182301298621;10.357609515923489;11.553209108028701;12.370485954266634;11.963202849243862;13.272671404127328;15.030431741042086;13.621055308497443;14.986504575615854;15.070263192855396;14.365550794447596;14.56718825519163;12.130045678253271;13.69272676990129;13.906080897557574;15.330602749131856;16.501869872419604;15.639769415798522;15.565625580181983;15.963565359367541;13.296825439266083;15.61408448429161;12.703936082465189;14.958412197256997;14.276606063410972;14.628312581012024;13.025898300853758;14.727226669428642;14.091309637649157;12.80456430865901;13.246262209974478;13.790097826412719;14.065905542015988;14.753031616367219;11.496982327452708;11.741251139986137;13.694767486250669;11.640566573008659;12.15148263898504;13.19333192789768;12.5145333172031;9.96477186074848;11.517482191443644;12.409265880762439;12.714483153630955;12.622827902489318
79;10.348630153139151;14.170777609440616;12.277226340805724;13.456899926595284;10.78174225757354;13.168938669572851;13.868776024981155;12.397800519184925;16.857092756627928;15.84749568223108;12.797066523454042;14.086742257573487;12.66102771066862;14.520703444788072;11.990639582814822;14.876171481317808;12.96530357985038;12.757656569292065;12.544540130935905;12.538706797602586;11.9349435581521;12.584026432305782;12.558809537328594;12.737120039611696;11.603806392356898;12.183551582043297;12.629670295243262;14.583106368302563;12.165469390262471;12.117532353515877;12.079118696899815;14.426607695981584;16.863482079175178;13.336678098344558;14.174878780449509;15.728000294617749;16.089522949965364;13.290094745776921;12.264009251335203;11.252160955822541;10.58653310194126;13.97101806046407;12.187536648595351;12.412874993727753;13.146675623076941;12.109884439313284;11.853711399394893;13.59381518740816;11.227373788619605;13.997382596689468;14.644398398744915;11.747172371347828;13.65078568274576;10.661890659399972;11.832734665443333;12.662566034035848;11.758437426792213;11.142819978718554;10.408666785581762;11.600941312249658;12.422123631686567;12.014840526663795;13.324255531752614;15.081935578685405;13.647705792860497;15.020338147984472;15.111911415188041;14.398707771962766;14.614213682499907;12.168914884509993;13.713866722684642;13.936435292583765;15.364436321500474;16.535703444788222;15.67360298816714;15.599459152550601;16.006239927471768;13.322710559638931;15.647918056660227;12.737769654833807;14.98429731762985;14.323631490719249;14.67970179091139;13.072923728162035;14.773877752908565;14.14206991229736;12.842842481906217;13.297899887394411;13.841735503832652;14.108580110120215;14.804669293787152;11.536998874651552;11.792785559378558;13.744277573858307;11.690076660616299;12.199382729293212;13.24480136829657;12.561919153690727;10.016355988373766;11.559649834253388;12.456291308070716;12.765243428279158;12.673588177137521
80;10.387499359395873;14.218163445928244;12.304634292045304;13.494575724184132;10.816242399177927;13.196346620812431;13.90583828275971;12.440475087289151;16.899767324732153;15.881995823835467;12.82447447469362;14.121242399177873;12.688435661908198;14.555203586392459;12.0180475340544;14.910671622922195;13.016360849508652;12.807412097375073;12.594295659018913;12.588462325685594;11.976591780484743;12.63378196038879;12.608565065411602;12.786875567694704;11.645974035166642;12.230937418530925;12.677402499464218;14.630838572523519;12.212855226750099;12.1526888412195;12.129521815535535;14.461764183685208;16.91512358228894;13.37554730460128;14.206653296274762;15.779630320933444;16.14070604395613;13.340080970698512;12.315192345325965;11.302147180744132;10.636519326862851;14.022407270363436;12.238719742586113;12.464168745395632;13.198294173444799;12.161353879712175;11.90109723588252;13.644998281398921;11.26682251010116;14.047138124772475;14.694384623666506;11.79715859626942;13.702415709061455;10.696390801004359;11.88416589565068;12.714184584403705;11.80582326327984;11.194461481832315;10.459849879572523;11.649005740121689;12.473765134800328;12.066482029777555;13.375874082120472;15.133366808892752;13.675113744100077;15.054838289588858;15.154079057997786;14.432541344331383;14.661599518987535;12.208363605991549;13.7358145823075;13.967504351225786;15.39893646310486;16.57020358639261;15.708103129771526;15.633959294154987;16.04940877547496;13.349361044001988;15.682418198264614;12.772269796438193;15.010947801992904;14.371017327206877;14.731171231310281;13.120309564649663;14.820903180216842;14.192986228252243;12.88171168816294;13.349541390508172;13.893377006946412;14.151748958123406;14.856310796900912;11.577571389801117;11.844369687003844;13.794033101941315;11.739832188699307;12.246943511340904;13.296335787688992;12.609651357911684;10.067974538741623;11.602324402357615;12.503677144558344;12.81615974423404;12.724504493092404
81;10.426948080877429;14.2658956501492;12.332791588593942;13.53285389743134;10.851398886881551;13.22450391736107;13.94351408034856;12.483643935292342;16.942936172735344;15.917152311539091;12.85263177124226;14.156398886881497;12.716592958456838;14.590360074096083;12.04620483060304;14.945828110625818;13.067543943499414;12.857398322296664;12.644281883940504;12.638448550607185;12.018759423294487;12.683768185310381;12.658551290333193;12.836861792616295;11.688648603270869;12.278669622751881;12.72546692733625;14.67890300039555;12.260587430971055;12.188491257396315;12.18011100751219;14.497566599862022;16.966753608604634;13.414996026082836;14.239123853808458;15.831233571360016;16.191999795624007;13.390283080461455;12.366486096993844;11.352349290507075;10.686721436625794;14.073876710762327;12.290013494253992;12.515557955294998;13.249931850864732;12.212888299104597;11.948829440103477;13.6962920330668;11.306839057300003;14.097124349694067;14.744586733429449;11.847360706032362;13.754018959488027;10.731547288707983;11.935509278238566;12.765822261823638;11.853555467500797;11.24609150814801;10.511143631240403;11.697388149117499;12.525395161116023;12.118112056093251;13.427511759540405;15.184710191480638;13.703271040648715;15.089994777292482;15.196753626102012;14.46704148593577;14.709331723208491;12.248380153190393;13.75856384514538;13.99927886705104;15.434092950808484;16.605360074096232;15.74325961747515;15.669115781858611;16.093059111515785;13.376768995241566;15.717574685968238;12.807426284141815;15.038355753232484;14.418749531427833;14.782705650702702;13.16804176887062;14.86828901670447;14.244043497910516;12.921160409644495;13.401171416823868;13.945007033262108;14.195399294164233;14.907940823216608;11.618687850389541;11.895988237371702;13.844019326862906;11.789818413620898;12.294150891841946;13.347919915314279;12.657715785783715;10.119612216161556;11.645493250360804;12.5514093487793;12.867217013892313;12.775561762750677
82;10.466964628076273;14.313960078021232;12.361689886836988;13.571723103688061;10.887201303058365;13.253402215604115;13.981792253595767;12.527294271333169;16.98658650877617;15.952954727715905;12.881530069485306;14.192201303058312;12.745491256699884;14.626162490272897;12.075103128846086;14.981630526802633;13.118837695167294;12.907600432059606;12.694483993703447;12.688650660370127;12.061433991398713;12.733970295073323;12.708753400096136;12.887063902379237;11.731817451274058;12.326734050623912;12.77384933633206;14.72728540939136;12.308651858843087;12.224928993017725;12.230871282160397;14.534004335483433;17.018356859031208;13.455012573281678;14.272280831323627;15.88279475474067;16.243389005523373;13.440686199097174;12.41787530689321;11.402752409142794;10.737124555261513;14.125411130154749;12.341402704153358;12.56702739569389;13.301573353978492;12.264472426729883;11.996893867975508;13.747681242966166;11.34741157244957;14.147326459457009;14.794989852065168;11.89776382466808;13.805580142868681;10.767349704884797;11.986749599054653;12.817463764937399;11.901619895372828;11.297694758574583;10.562532841139769;11.746074202485124;12.576998411542595;12.169715306519823;13.479153262654165;15.235950512296725;13.732169338891762;15.125797193469296;15.239922474105203;14.502197973639394;14.757396151080522;12.288952668339958;13.782107770100737;14.031749424584735;15.469895366985298;16.641162490273047;15.779062033651964;15.704918198035426;16.13717800105763;13.404926291790206;15.753377102145052;12.84322870031863;15.066513049781122;14.466813959299865;14.834289778327989;13.21610619674265;14.916021220925426;14.295226591901278;12.961176956843339;13.45277466725044;13.99661028368868;14.239518183706078;14.95954407364318;11.660336072722185;11.947625914791635;13.894221436625848;11.84002052338384;12.340990882230685;13.399538465682136;12.706098194779525;10.171253719275317;11.689143586401633;12.599473776651331;12.918400107883075;12.826744856741438
83;10.507537143225838;14.362342487017042;12.391320623584997;13.611171825169617;10.923639038679775;13.283032952352125;14.020661459852489;12.571413160875014;17.030705398318016;15.989392463337316;12.911160806233315;14.228639038679722;12.775121993447893;14.662600225894307;12.104733865594095;15.018068262424043;13.17022690506666;12.958003550695326;12.744887112339166;12.739053779005847;12.104602839401903;12.784373413709043;12.759156518731855;12.937467021014957;11.775467787314886;12.375116459619722;12.822535389699684;14.775971462758985;12.357034267838896;12.261991250796282;12.281787598115276;14.571066593261989;17.06991804241186;13.495585088431245;14.306114403692245;15.934298592383989;16.294858445922262;13.49127539107383;12.469344747292102;11.45334160111945;10.787713747238168;14.176995257780035;12.39287214455225;12.618561815086311;13.353203380294188;12.31609097709774;12.045276276971318;13.799150683365058;11.388528033037993;14.197729578092728;14.845579044041823;11.948353016644736;13.857083980512;10.803787440506207;12.037871674486023;12.869093791253094;11.950002304368638;11.349255941955237;10.61400228153866;11.795049473496224;12.62855959492325;12.221276489900477;13.530783288969861;15.287072587728096;13.761800075639771;15.162234929090706;15.28357281014603;14.538000389816208;14.805778560076332;12.330069128928383;13.806439380600487;14.064906402099904;15.506333102606709;16.67760022589446;15.815499769273375;15.741355933656836;16.18175237072136;13.433824590033252;15.789814837766462;12.879666435940042;15.095411348024168;14.515196368295674;14.885908328695846;13.26448860573846;14.964085648797457;14.346520343569157;13.001749471992904;13.504335850631094;14.048171467069334;14.284092553369808;15.011105257023834;11.702503715531929;11.999267417905395;13.944624555261568;11.89042364201956;12.387449602807074;13.451176143102069;12.75478424814715;10.222883745591012;11.733262475943478;12.647856185647141;12.969693859550954;12.878038608409318
84;10.548653603814262;14.411028540384667;12.421675018611188;13.651188372368459;10.960701296458332;13.313387347378315;14.060110181334045;12.615987530538744;17.075279767981744;16.026454721115872;12.941515201259506;14.265701296458278;12.805476388474084;14.699662483672864;12.135088260620286;15.0551305202026;13.221696345465551;13.008592742671981;12.795476304315821;12.789642970982502;12.148253175442731;12.834962605685698;12.80974571070851;12.988056212991612;11.819586676856732;12.423802512987347;12.871510660710783;14.824946733770084;12.405720321206521;12.29966704838513;12.33284486777355;14.608742390850837;17.121421880055177;13.536701549019668;14.340614545296631;15.985729822591336;16.346392865314684;13.542035665722036;12.520879166684523;11.504101875767656;10.838474021886375;14.228613808147893;12.444406563944671;12.670145942711597;13.40480663072076;12.367728654517673;12.093962330338943;13.85068510275748;11.430176255370638;14.248318770069384;14.89633931869003;11.999113291292943;13.908515210719347;10.840849698284764;12.088860355958422;12.920697041679666;11.998688357736263;11.400759779598555;10.665536700931082;11.84429944972102;12.680063432566568;12.272780327543796;13.582386539396433;15.338061269200495;13.792154470665961;15.199297186869263;15.327691699687875;14.574438125437618;14.854464613443957;12.371717351261026;13.831551466663317;14.098739974468522;15.543395360385265;16.714662483673013;15.852562027051931;15.778418191435392;16.226769012159245;13.463455326781261;15.826877095545019;12.916728693718596;15.125042084772177;14.5638824216633;14.93754600611578;13.313174659106085;15.012468057793267;14.397909553468523;13.042865932581329;13.555839688274412;14.099675304712653;14.329109194807694;15.062609094667152;11.745178283636156;12.050897444221091;13.995213747238223;11.941012833996215;12.433513286849546;13.50281764621583;12.803759519158248;10.274486996017584;11.777836845607208;12.696542239014766;13.02108306945032;12.929427818308683
85;10.590301826146906;14.460003811395765;12.45274407725321;13.691760887518026;10.99837709404718;13.344456406020337;14.100126728532889;12.66100417197663;17.12029640941963;16.064130518704722;12.972584259901527;14.303377094047127;12.836545447116105;14.737338281261712;12.166157319262307;15.092806317791448;13.273230764857972;13.059353017320188;12.846236578964028;12.840403245630709;12.192372064984577;12.885722880333905;12.860505985356717;13.038816487639819;11.864161046520461;12.472777783998445;12.92076063693558;14.87419670999488;12.454695592217622;12.337945221632337;12.384027961764312;14.647020564098044;17.172853110262526;13.578349771352313;14.375771033000255;16.037073205179222;16.397976992939974;13.592951981676915;12.57246329430981;11.555018191722535;10.889390337841254;14.280251485567826;12.495990691569958;12.721764493079455;13.456367814101414;12.419370157631434;12.142937601350042;13.902269230382766;11.472343898180382;14.29907904471759;14.94725563464491;12.050029607247822;13.959858593307233;10.878525495873612;12.139700534425106;12.97225822506032;12.047663628747362;11.452191009805903;10.717120828556368;11.893809537328659;12.731494662773915;12.324211557751143;13.633947722777087;15.388901447667179;13.823223529307983;15.236972984458111;15.372266069351605;14.611500383216175;14.903439884455057;12.41388499407077;13.857436587036169;14.133240116072908;15.581071157974113;16.752338281261864;15.89023782464078;15.81609398902424;16.272214585968896;13.493809721807452;15.864552893133867;12.954404491307447;15.155396479798368;14.6128576926744;14.98918750922954;13.362149930117184;15.061154111160892;14.449378993867414;13.084514154913972;13.60727091848176;14.15110653492;14.374554768617344;15.1140403248745;11.788347131639345;12.102500694647663;14.04597402188643;11.991773108644422;12.479168284694387;13.554447672531525;12.853009495383045;10.326048179398239;11.822853487045094;12.745517510025866;13.072552509849212;12.980897258707575
86;10.63246946895665;14.509253787620562;12.484518593078462;13.732877348106449;11.036655267294387;13.37623092184559;14.140699243682453;12.70644974578628;17.16574198322928;16.10240869195193;13.00435877572678;14.341655267294334;12.868319962941358;14.775616454508919;12.19793183508756;15.131084491038655;13.324814892483259;13.110269333275067;12.897152894918907;12.891319561585588;12.236946434648306;12.936639196288784;12.911422301311596;13.089732803594698;11.909177687958348;12.522027760223242;12.97027072454322;14.92370679760252;12.503945568442418;12.376814427889059;12.435321713432192;14.685889770354766;17.22419649285041;13.620517414162057;14.41157344917707;16.08831352599531;16.44959554330783;13.64400925133519;12.624081844677667;11.60607546138081;10.940447607499529;14.331892988681586;12.547609241937815;12.773402170499388;13.507871651744733;12.47100018394713;12.192187577574838;13.953887780750623;11.515018466284609;14.34999536067247;14.998312904303184;12.101086876906097;14.01109891412332;10.916803669120819;12.19037714484397;13.02376206270364;12.096913604972158;11.503534392393789;10.768739378924225;11.943565065411667;12.782838045361801;12.375554940339029;13.685451560420406;15.439578058086042;13.854998045133236;15.275251157705318;15.417282710789491;14.649176180805023;14.952689860679854;12.456559562174997;13.884087071399223;14.168396603776532;15.61934933122132;16.79061645450907;15.928515997887986;15.854372162271448;16.31807562564599;13.524878780449473;15.902831066381074;12.992682664554653;15.18646553844039;14.662107668899196;15.040817535545235;13.41139990634198;15.11012938217199;14.500913413259836;13.126681797723716;13.658614301069646;14.202449917507886;14.420415808294436;15.165383707462386;11.831997467680173;12.154061878028317;14.096890337841309;12.0426894245993;12.524401067780412;13.606050922958097;12.902519582990685;10.377552017041557;11.868299060854742;12.794767486250663;13.124086929241633;13.032431678099996
87;10.675144037060877;14.558763875228202;12.516989150612158;13.774525570439094;11.07552447355111;13.408701479379285;14.181815704270878;12.752310785463372;17.211603022906374;16.14127789820865;13.036829333260476;14.380524473551056;12.900790520475054;14.81448566076564;12.230402392621256;15.169953697295377;13.376433442851116;13.161326602933341;12.948210164577182;12.942376831243863;12.281963076086193;12.987696465947058;12.96247957096987;13.140790073252973;11.954623261767996;12.571537847830882;13.020026252626227;14.973462325685528;12.553455656050057;12.416263149370614;12.486710923331557;14.725338491836322;17.2754368136665;13.663191982266284;14.44801118479848;16.13943560142668;16.501233220727762;13.695192345325951;12.6757195220976;11.657258555371572;10.99163070149029;14.383523014997282;12.599246919357748;12.825043673613148;13.55930288195208;12.522603434373702;12.241697665182478;14.005525458170556;11.5581873142878;14.401052630330744;15.049495998293946;12.152269970896858;14.06222098955469;10.955672875377541;12.24087517064166;13.075193292910987;12.146423692579798;11.554774713209875;10.820377056344158;11.993551290333258;12.834078366177888;12.426795261155116;13.736882790627753;15.490076083883732;13.887468602666932;15.31412036396204;15.462728284599141;14.68745435405223;15.002199948287492;12.499728410178186;13.911495022638803;14.204199019953347;15.658218537478042;16.82948566076579;15.967385204144708;15.89324136852817;16.36433854157471;13.556653296274726;15.941700272637796;13.031551870811375;15.218240054265642;14.711617756506834;15.092420785971807;13.46090999394962;15.159379358396787;14.552497540885122;13.169356365827943;13.709854621885732;14.253690238323973;14.466678724223158;15.216624028278472;11.876116357222019;12.205565715671636;14.147947607499583;12.093746694257575;12.569198232657797;13.657612106338751;12.952275111073693;10.428983247248905;11.914160100531836;12.844277573858301;13.17567105686692;13.084015805725283
88;10.718312885064066;14.60851940331121;12.550146128127327;13.816693213248838;11.114973195032665;13.441858456894455;14.223463926603522;12.798573701392094;17.257865938835096;16.180726619690205;13.069986310775645;14.419973195032611;12.933947497990223;14.853934382247196;12.263559370136425;15.209402418776932;13.42807112027105;13.212509696924103;12.999393258567943;12.993559925234624;12.32740864989584;13.03887955993782;13.013662664960632;13.191973167243734;12.00048430144509;12.62129337591389;13.070012477547818;15.02344855060712;12.603211184133064;12.456279696569457;12.538180363730447;14.765355039035164;17.32655888909787;13.706360830269475;14.485073442577036;16.190424282899077;16.552874723841523;13.74648609699383;12.72736102521136;11.70855230703945;11.04292445315817;14.435126265423854;12.650888422471509;12.876673699928844;13.610646264539966;12.574164617754356;12.291453193265486;14.057166961284317;11.601837650328626;14.452235724321506;15.100789749961825;12.203563722564738;14.11320967102709;10.995121596859097;12.291179648163295;13.126536675498873;12.196179220662806;11.605896788641246;10.872018559457919;12.0437534000962;12.885200441609259;12.477917336586486;13.788226173215639;15.540380561405367;13.9206255801821;15.353569085443596;15.508589324276233;14.726323560308952;15.0519554763705;12.543378746219014;13.939652319187442;14.240636755574757;15.697667258959598;16.868934382247346;16.006833925626264;15.932690090009725;16.410989625054633;13.589123853808422;15.981148994119351;13.07100059229293;15.250710611799338;14.761373284589842;15.143981969352462;13.510665522032628;15.208889446004427;14.60411609125298;13.212525213831132;13.760976697317103;14.304812313755344;14.51332980770308;15.267746103709843;11.920690726885748;12.256996945878983;14.199130701490345;12.144929788248337;12.61354650495978;13.70911594398207;13.002261335995284;10.48032662983679;11.960423016460558;12.894033101941309;13.227289607234777;13.13563435609314
